Test: Epoch [82/100]| accuracy: 0.9643%
Train: Epoch [83/100], Step [30/105]| loss: 0.0012
Train: Epoch [83/100], Step [60/105]| loss: 0.0008
Train: Epoch [83/100], Step [90/105]| loss: 0.0005
Train: Epoch [84/100], Step [30/105]| loss: 0.0007
Train: Epoch [84/100], Step [60/105]| loss: 0.0006
Train: Epoch [84/100], Step [90/105]| loss: 0.0007
Test: Epoch [84/100]| accuracy: 0.9643%
Train: Epoch [85/100], Step [30/105]| loss: 0.0006
Train: Epoch [85/100], Step [60/105]| loss: 0.0005
Train: Epoch [85/100], Step [90/105]| loss: 0.0005
Train: Epoch [86/100], Step [30/105]| loss: 0.0005
Train: Epoch [86/100], Step [60/105]| loss: 0.0006
Train: Epoch [86/100], Step [90/105]| loss: 0.0005
Test: Epoch [86/100]| accuracy: 0.9643%
Train: Epoch [87/100], Step [30/105]| loss: 0.0005
Train: Epoch [87/100], Step [60/105]| loss: 0.0006
Train: Epoch [87/100], Step [90/105]| loss: 0.0004
Train: Epoch [88/100], Step [30/105]| loss: 0.0004
Train: Epoch [88/100], Step [60/105]| loss: 0.0004
Train: Epoch [88/100], Step [90/105]| loss: 0.0005
Test: Epoch [88/100]| accuracy: 1.0000%
Train: Epoch [89/100], Step [30/105]| loss: 0.0004
Train: Epoch [89/100], Step [60/105]| loss: 0.0004
Train: Epoch [89/100], Step [90/105]| loss: 0.0004
Train: Epoch [90/100], Step [30/105]| loss: 0.0004
Train: Epoch [90/100], Step [60/105]| loss: 0.0004
Train: Epoch [90/100], Step [90/105]| loss: 0.0004
Test: Epoch [90/100]| accuracy: 0.9464%
Train: Epoch [91/100], Step [30/105]| loss: 0.0003
Train: Epoch [91/100], Step [60/105]| loss: 0.0003
Train: Epoch [91/100], Step [90/105]| loss: 0.0005
Train: Epoch [92/100], Step [30/105]| loss: 0.0003
Train: Epoch [92/100], Step [60/105]| loss: 0.0004
Train: Epoch [92/100], Step [90/105]| loss: 0.0003
Test: Epoch [92/100]| accuracy: 0.9464%
Train: Epoch [93/100], Step [30/105]| loss: 0.0003
Train: Epoch [93/100], Step [60/105]| loss: 0.0003
Train: Epoch [93/100], Step [90/105]| loss: 0.0003
Train: Epoch [94/100], Step [30/105]| loss: 0.0004
Train: Epoch [94/100], Step [60/105]| loss: 0.0003
Train: Epoch [94/100], Step [90/105]| loss: 0.0003
Test: Epoch [94/100]| accuracy: 0.9643%
Train: Epoch [95/100], Step [30/105]| loss: 0.0003
Train: Epoch [95/100], Step [60/105]| loss: 0.0003
Train: Epoch [95/100], Step [90/105]| loss: 0.0003
Train: Epoch [96/100], Step [30/105]| loss: 0.0003
Train: Epoch [96/100], Step [60/105]| loss: 0.0003
Train: Epoch [96/100], Step [90/105]| loss: 0.0002
Test: Epoch [96/100]| accuracy: 0.9821%
Train: Epoch [97/100], Step [30/105]| loss: 0.0002
Train: Epoch [97/100], Step [60/105]| loss: 0.0003
Train: Epoch [97/100], Step [90/105]| loss: 0.0002
Train: Epoch [98/100], Step [30/105]| loss: 0.0003
Train: Epoch [98/100], Step [60/105]| loss: 0.0002
Train: Epoch [98/100], Step [90/105]| loss: 0.0003
Test: Epoch [98/100]| accuracy: 1.0000%
Train: Epoch [99/100], Step [30/105]| loss: 0.0002
Train: Epoch [99/100], Step [60/105]| loss: 0.0003
Train: Epoch [99/100], Step [90/105]| loss: 0.0002
Train: Epoch [100/100], Step [30/105]| loss: 0.0003
Train: Epoch [100/100], Step [60/105]| loss: 0.0003
Train: Epoch [100/100], Step [90/105]| loss: 0.0002
Test: Epoch [100/100]| accuracy: 0.9821%
